time,open,high,low,close,volume
2026-03-09T16:00:00+00:00,1.15968918800354,1.1602274179458618,1.1590172052383423,1.159151554107666,0
2026-03-09T17:00:00+00:00,1.159151554107666,1.159151554107666,1.1582117080688477,1.1582117080688477,0
2026-03-09T18:00:00+00:00,1.1583458185195923,1.1587486267089844,1.1579434871673584,1.1579434871673584,0
2026-03-09T19:00:00+00:00,1.1579434871673584,1.1634671688079834,1.1579434871673584,1.161170482635498,0
2026-03-09T20:00:00+00:00,1.1617100238800049,1.1640088558197021,1.1615750789642334,1.163873314857483,0
2026-03-09T21:00:00+00:00,1.1640088558197021,1.1642799377441406,1.1631964445114136,1.1640088558197021,0
2026-03-09T22:00:00+00:00,1.1644154787063599,1.1648223400115967,1.1626555919647217,1.1631964445114136,0
2026-03-09T23:00:00+00:00,1.1631964445114136,1.1634671688079834,1.1618449687957764,1.1619800329208374,0
2026-03-10T00:00:00+00:00,1.1619800329208374,1.163873314857483,1.1615750789642334,1.1629259586334229,0
2026-03-10T01:00:00+00:00,1.1629259586334229,1.1631964445114136,1.1615750789642334,1.1623852252960205,0
2026-03-10T02:00:00+00:00,1.162520408630371,1.163061261177063,1.1615750789642334,1.1615750789642334,0
2026-03-10T03:00:00+00:00,1.1617100238800049,1.1618449687957764,1.161170482635498,1.16130530834198,0
2026-03-10T04:00:00+00:00,1.1610356569290161,1.1618449687957764,1.1610356569290161,1.1615750789642334,0
2026-03-10T05:00:00+00:00,1.1615750789642334,1.16225004196167,1.1615750789642334,1.16225004196167,0
2026-03-10T06:00:00+00:00,1.162520408630371,1.1640088558197021,1.162520408630371,1.163602590560913,0
2026-03-10T07:00:00+00:00,1.1633317470550537,1.1665889024734497,1.1631964445114136,1.1664528846740723,0
2026-03-10T08:00:00+00:00,1.16604483127594,1.1663167476654053,1.164686679840088,1.164958119392395,0
2026-03-10T09:00:00+00:00,1.1648223400115967,1.1661807298660278,1.1648223400115967,1.1655012369155884,0
2026-03-10T10:00:00+00:00,1.1653653383255005,1.1653653383255005,1.1623852252960205,1.1642799377441406,0
2026-03-10T11:00:00+00:00,1.1642799377441406,1.1656370162963867,1.1640088558197021,1.1642799377441406,0
2026-03-10T12:00:00+00:00,1.1644154787063599,1.1644154787063599,1.162520408630371,1.1637378931045532,0
2026-03-10T13:00:00+00:00,1.1640088558197021,1.1650937795639038,1.1633317470550537,1.163602590560913,0
2026-03-10T14:00:00+00:00,1.1631964445114136,1.1652295589447021,1.1631964445114136,1.1652295589447021,0
2026-03-10T15:00:00+00:00,1.1653653383255005,1.1657729148864746,1.1644154787063599,1.1650937795639038,0
2026-03-10T16:00:00+00:00,1.1648223400115967,1.1657729148864746,1.1642799377441406,1.1655012369155884,0
2026-03-10T17:00:00+00:00,1.1656370162963867,1.1669973134994507,1.1645511388778687,1.1648223400115967,0
2026-03-10T18:00:00+00:00,1.1648223400115967,1.1648223400115967,1.1618449687957764,1.1627906560897827,0
2026-03-10T19:00:00+00:00,1.1627906560897827,1.1631964445114136,1.16130530834198,1.1617100238800049,0
2026-03-10T20:00:00+00:00,1.1617100238800049,1.1618449687957764,1.161170482635498,1.161440134048462,0
2026-03-10T21:00:00+00:00,1.1615750789642334,1.1619800329208374,1.1609008312225342,1.1609008312225342,0
2026-03-10T22:00:00+00:00,1.16130530834198,1.1615750789642334,1.1606314182281494,1.1609008312225342,0
2026-03-10T23:00:00+00:00,1.1610356569290161,1.161440134048462,1.1609008312225342,1.161440134048462,0
2026-03-11T00:00:00+00:00,1.1615750789642334,1.1627906560897827,1.1610356569290161,1.16225004196167,0
2026-03-11T01:00:00+00:00,1.16225004196167,1.163061261177063,1.1615750789642334,1.163061261177063,0
2026-03-11T02:00:00+00:00,1.163061261177063,1.1631964445114136,1.16225004196167,1.1629259586334229,0
2026-03-11T03:00:00+00:00,1.163061261177063,1.1634671688079834,1.1629259586334229,1.1633317470550537,0
2026-03-11T04:00:00+00:00,1.1633317470550537,1.163873314857483,1.1631964445114136,1.1637378931045532,0
2026-03-11T05:00:00+00:00,1.1637378931045532,1.163873314857483,1.1633317470550537,1.163602590560913,0
2026-03-11T06:00:00+00:00,1.1637378931045532,1.1642799377441406,1.1633317470550537,1.1637378931045532,0
2026-03-11T07:00:00+00:00,1.1637378931045532,1.1644154787063599,1.1618449687957764,1.1621150970458984,0
2026-03-11T08:00:00+00:00,1.1618449687957764,1.1623852252960205,1.1609008312225342,1.1615750789642334,0
2026-03-11T09:00:00+00:00,1.1609008312225342,1.1609008312225342,1.1594202518463135,1.1595547199249268,0
2026-03-11T10:00:00+00:00,1.1595547199249268,1.161440134048462,1.1595547199249268,1.1610356569290161,0
2026-03-11T11:00:00+00:00,1.1610356569290161,1.16130530834198,1.1599582433700562,1.1599582433700562,0
2026-03-11T12:00:00+00:00,1.1598236560821533,1.160496711730957,1.1582117080688477,1.1584800481796265,0
2026-03-11T13:00:00+00:00,1.1588828563690186,1.1595547199249268,1.1583458185195923,1.1595547199249268,0
2026-03-11T14:00:00+00:00,1.1602274179458618,1.16130530834198,1.1584800481796265,1.1584800481796265,0
2026-03-11T15:00:00+00:00,1.1586142778396606,1.1586142778396606,1.1570056676864624,1.1570056676864624,0
2026-03-11T16:00:00+00:00,1.1568717956542969,1.1578094959259033,1.156738042831421,1.1574074029922485,0
2026-03-11T17:00:00+00:00,1.1574074029922485,1.1579434871673584,1.156738042831421,1.1574074029922485,0
2026-03-11T18:00:00+00:00,1.1575413942337036,1.1578094959259033,1.156738042831421,1.1575413942337036,0
2026-03-11T19:00:00+00:00,1.1574074029922485,1.1579434871673584,1.157273530960083,1.1576753854751587,0
2026-03-11T20:00:00+00:00,1.1575413942337036,1.1575413942337036,1.1568717956542969,1.1570056676864624,0
2026-03-11T21:00:00+00:00,1.1570056676864624,1.1578094959259033,1.1570056676864624,1.1578094959259033,0
2026-03-11T22:00:00+00:00,1.1575413942337036,1.1575413942337036,1.1552680730819702,1.155401587486267,0
2026-03-11T23:00:00+00:00,1.1555349826812744,1.1555349826812744,1.154334545135498,1.1546010971069336,0
2026-03-12T00:00:00+00:00,1.1544678211212158,1.1552680730819702,1.1538017988204956,1.1548677682876587,0
2026-03-12T01:00:00+00:00,1.155001163482666,1.1558021306991577,1.1548677682876587,1.155401587486267,0
2026-03-12T02:00:00+00:00,1.155401587486267,1.1556684970855713,1.1536686420440674,1.1542012691497803,0
2026-03-12T03:00:00+00:00,1.1542012691497803,1.154334545135498,1.1536686420440674,1.1542012691497803,0
2026-03-12T04:00:00+00:00,1.1542012691497803,1.154334545135498,1.1535356044769287,1.1536686420440674,0
2026-03-12T05:00:00+00:00,1.1536686420440674,1.1548677682876587,1.1536686420440674,1.154334545135498,0
2026-03-12T06:00:00+00:00,1.1544678211212158,1.155401587486267,1.1544678211212158,1.1551345586776733,0
2026-03-12T07:00:00+00:00,1.155001163482666,1.1555349826812744,1.1546010971069336,1.155401587486267,0
2026-03-12T08:00:00+00:00,1.1556684970855713,1.1559356451034546,1.1547343730926514,1.155001163482666,0
2026-03-12T09:00:00+00:00,1.1548677682876587,1.156336784362793,1.1548677682876587,1.156336784362793,0
2026-03-12T10:00:00+00:00,1.156336784362793,1.1566041707992554,1.1552680730819702,1.156203031539917,0
2026-03-12T11:00:00+00:00,1.156203031539917,1.1568717956542969,1.1555349826812744,1.1559356451034546,0
2026-03-12T12:00:00+00:00,1.1559356451034546,1.1559356451034546,1.1536686420440674,1.1542012691497803,0
2026-03-12T13:00:00+00:00,1.1546010971069336,1.1552680730819702,1.1524720191955566,1.1530035734176636,0
2026-03-12T14:00:00+00:00,1.15340256690979,1.1536686420440674,1.1520737409591675,1.1524720191955566,0
2026-03-12T15:00:00+00:00,1.1519410610198975,1.1528706550598145,1.151410460472107,1.1524720191955566,0
2026-03-12T16:00:00+00:00,1.1526048183441162,1.1532695293426514,1.1518083810806274,1.1524720191955566,0
2026-03-12T17:00:00+00:00,1.1527377367019653,1.15340256690979,1.1524720191955566,1.1524720191955566,0
2026-03-12T18:00:00+00:00,1.1526048183441162,1.1526048183441162,1.151543140411377,1.151543140411377,0
2026-03-12T19:00:00+00:00,1.151410460472107,1.1522064208984375,1.151410460472107,1.1518083810806274,0
2026-03-12T20:00:00+00:00,1.1516757011413574,1.1519410610198975,1.151410460472107,1.151410460472107,0
2026-03-12T21:00:00+00:00,1.1516757011413574,1.1518083810806274,1.151145339012146,1.151410460472107,0
2026-03-12T22:00:00+00:00,1.1516757011413574,1.152339220046997,1.151543140411377,1.1522064208984375,0
2026-03-12T23:00:00+00:00,1.1522064208984375,1.1526048183441162,1.1519410610198975,1.1526048183441162,0
2026-03-13T00:00:00+00:00,1.1526048183441162,1.1531364917755127,1.1524720191955566,1.1527377367019653,0
2026-03-13T01:00:00+00:00,1.1528706550598145,1.1532695293426514,1.1518083810806274,1.1519410610198975,0
2026-03-13T02:00:00+00:00,1.1520737409591675,1.1524720191955566,1.151410460472107,1.1516757011413574,0
2026-03-13T03:00:00+00:00,1.1516757011413574,1.1516757011413574,1.1508804559707642,1.1512778997421265,0
2026-03-13T04:00:00+00:00,1.1512778997421265,1.1512778997421265,1.15035080909729,1.1507480144500732,0
2026-03-13T05:00:00+00:00,1.1507480144500732,1.1508804559707642,1.15035080909729,1.15035080909729,0
2026-03-13T06:00:00+00:00,1.1506155729293823,1.1506155729293823,1.1486331224441528,1.1486331224441528,0
2026-03-13T07:00:00+00:00,1.1481056213378906,1.1485011577606201,1.1458691358566284,1.1461317539215088,0
2026-03-13T08:00:00+00:00,1.145737886428833,1.145737886428833,1.1436413526535034,1.144819736480713,0
2026-03-13T09:00:00+00:00,1.145213007926941,1.1463946104049683,1.145081877708435,1.1456066370010376,0
2026-03-13T10:00:00+00:00,1.1458691358566284,1.147446870803833,1.1456066370010376,1.1461317539215088,0
2026-03-13T11:00:00+00:00,1.1463946104049683,1.147446870803833,1.1458691358566284,1.147315263748169,0
2026-03-13T12:00:00+00:00,1.1470520496368408,1.1488970518112183,1.1465259790420532,1.1481056213378906,0
2026-03-13T13:00:00+00:00,1.148369312286377,1.1491611003875732,1.1477103233337402,1.1482374668121338,0
2026-03-13T14:00:00+00:00,1.1478420495986938,1.1487650871276855,1.1460003852844238,1.1460003852844238,0
2026-03-13T15:00:00+00:00,1.1458691358566284,1.1463946104049683,1.1439030170440674,1.144688606262207,0
2026-03-13T16:00:00+00:00,1.1445575952529907,1.145213007926941,1.1440337896347046,1.1445575952529907,0
2026-03-13T17:00:00+00:00,1.144426703453064,1.144819736480713,1.1437721252441406,1.1445575952529907,0
2026-03-13T18:00:00+00:00,1.1445575952529907,1.1445575952529907,1.1436413526535034,1.1439030170440674,0
2026-03-13T19:00:00+00:00,1.1439030170440674,1.1440337896347046,1.1423349380493164,1.1425960063934326,0
2026-03-13T20:00:00+00:00,1.1424654722213745,1.1425960063934326,1.141422152519226,1.1419435739517212,0
2026-03-13T21:00:00+00:00,1.1419435739517212,1.1423349380493164,1.1419435739517212,1.1423349380493164,0
2026-03-16T00:00:00+00:00,1.144164800643921,1.1458691358566284,1.144164800643921,1.1458691358566284,0
2026-03-16T01:00:00+00:00,1.1458691358566284,1.1458691358566284,1.144426703453064,1.145213007926941,0
2026-03-16T02:00:00+00:00,1.145213007926941,1.1454753875732422,1.1449507474899292,1.145213007926941,0
2026-03-16T03:00:00+00:00,1.145213007926941,1.145737886428833,1.1449507474899292,1.1453442573547363,0
2026-03-16T04:00:00+00:00,1.1453442573547363,1.1454753875732422,1.1445575952529907,1.1445575952529907,0
2026-03-16T05:00:00+00:00,1.1445575952529907,1.144688606262207,1.1436413526535034,1.1437721252441406,0
2026-03-16T06:00:00+00:00,1.1436413526535034,1.1440337896347046,1.1428571939468384,1.1435105800628662,0
2026-03-16T07:00:00+00:00,1.143379807472229,1.1437721252441406,1.1419435739517212,1.1428571939468384,0
2026-03-16T08:00:00+00:00,1.1432491540908813,1.144819736480713,1.142987847328186,1.144688606262207,0
2026-03-16T09:00:00+00:00,1.144688606262207,1.1456066370010376,1.144426703453064,1.1453442573547363,0
2026-03-16T10:00:00+00:00,1.145213007926941,1.1479737758636475,1.145213007926941,1.1478420495986938,0
2026-03-16T11:00:00+00:00,1.1475785970687866,1.1488970518112183,1.147446870803833,1.1482374668121338,0
2026-03-16T12:00:00+00:00,1.1482374668121338,1.1491611003875732,1.1475785970687866,1.1477103233337402,0
2026-03-16T13:00:00+00:00,1.1479737758636475,1.15035080909729,1.1479737758636475,1.15035080909729,0
2026-03-16T14:00:00+00:00,1.1502184867858887,1.150483250617981,1.1485011577606201,1.1491611003875732,0
2026-03-16T15:00:00+00:00,1.1492931842803955,1.15035080909729,1.1485011577606201,1.1490291357040405,0
2026-03-16T16:00:00+00:00,1.1488970518112183,1.1502184867858887,1.1481056213378906,1.1496896743774414,0
2026-03-16T17:00:00+00:00,1.1502184867858887,1.1507480144500732,1.1494252681732178,1.1495574712753296,0
2026-03-16T18:00:00+00:00,1.1496896743774414,1.1526048183441162,1.1496896743774414,1.1520737409591675,0
2026-03-16T19:00:00+00:00,1.152339220046997,1.1527377367019653,1.151012897491455,1.151012897491455,0
2026-03-16T20:00:00+00:00,1.1512778997421265,1.1512778997421265,1.1506155729293823,1.151145339012146,0
2026-03-16T21:00:00+00:00,1.1508804559707642,1.1512778997421265,1.1506155729293823,1.1508804559707642,0
2026-03-16T22:00:00+00:00,1.1507480144500732,1.1507480144500732,1.1502184867858887,1.1502184867858887,0
2026-03-16T23:00:00+00:00,1.15035080909729,1.15035080909729,1.1498217582702637,1.1502184867858887,0
2026-03-17T00:00:00+00:00,1.1499539613723755,1.1499539613723755,1.1492931842803955,1.1495574712753296,0
2026-03-17T01:00:00+00:00,1.1495574712753296,1.1498217582702637,1.1490291357040405,1.1496896743774414,0
2026-03-17T02:00:00+00:00,1.1495574712753296,1.1502184867858887,1.1495574712753296,1.1498217582702637,0
2026-03-17T03:00:00+00:00,1.1496896743774414,1.150483250617981,1.1495574712753296,1.1495574712753296,0
2026-03-17T04:00:00+00:00,1.1495574712753296,1.15035080909729,1.1492931842803955,1.1500862836837769,0
2026-03-17T05:00:00+00:00,1.1499539613723755,1.1502184867858887,1.1482374668121338,1.148369312286377,0
2026-03-17T06:00:00+00:00,1.1482374668121338,1.1485011577606201,1.1470520496368408,1.1485011577606201,0
2026-03-17T07:00:00+00:00,1.1485011577606201,1.15035080909729,1.148369312286377,1.1498217582702637,0
2026-03-17T08:00:00+00:00,1.1498217582702637,1.1519410610198975,1.1491611003875732,1.151410460472107,0
2026-03-17T09:00:00+00:00,1.151543140411377,1.1527377367019653,1.1512778997421265,1.1519410610198975,0
2026-03-17T10:00:00+00:00,1.151410460472107,1.1518083810806274,1.1507480144500732,1.151012897491455,0
2026-03-17T11:00:00+00:00,1.1508804559707642,1.1522064208984375,1.1508804559707642,1.151012897491455,0
2026-03-17T12:00:00+00:00,1.151012897491455,1.1527377367019653,1.1507480144500732,1.1527377367019653,0
2026-03-17T13:00:00+00:00,1.1530035734176636,1.1544678211212158,1.1530035734176636,1.15340256690979,0
2026-03-17T14:00:00+00:00,1.1531364917755127,1.154068112373352,1.1524720191955566,1.1536686420440674,0
2026-03-17T15:00:00+00:00,1.1538017988204956,1.154068112373352,1.1524720191955566,1.1528706550598145,0
2026-03-17T16:00:00+00:00,1.1526048183441162,1.1535356044769287,1.152339220046997,1.1531364917755127,0
2026-03-17T17:00:00+00:00,1.1530035734176636,1.154334545135498,1.1530035734176636,1.1542012691497803,0
2026-03-17T18:00:00+00:00,1.1544678211212158,1.1551345586776733,1.1542012691497803,1.1542012691497803,0
2026-03-17T19:00:00+00:00,1.154334545135498,1.1544678211212158,1.1538017988204956,1.1538017988204956,0
2026-03-17T20:00:00+00:00,1.1539349555969238,1.1544678211212158,1.1539349555969238,1.1544678211212158,0
2026-03-17T21:00:00+00:00,1.154334545135498,1.1546010971069336,1.1536686420440674,1.154068112373352,0
2026-03-17T22:00:00+00:00,1.1542012691497803,1.1547343730926514,1.1542012691497803,1.154334545135498,0
2026-03-17T23:00:00+00:00,1.154334545135498,1.1544678211212158,1.1542012691497803,1.1542012691497803,0
2026-03-18T00:00:00+00:00,1.154068112373352,1.1546010971069336,1.1536686420440674,1.1536686420440674,0
2026-03-18T01:00:00+00:00,1.1536686420440674,1.154334545135498,1.1536686420440674,1.1536686420440674,0
2026-03-18T02:00:00+00:00,1.1538017988204956,1.1542012691497803,1.1535356044769287,1.1536686420440674,0
2026-03-18T03:00:00+00:00,1.1535356044769287,1.1539349555969238,1.1535356044769287,1.1539349555969238,0
2026-03-18T04:00:00+00:00,1.154068112373352,1.1546010971069336,1.154068112373352,1.1544678211212158,0
2026-03-18T05:00:00+00:00,1.1544678211212158,1.155001163482666,1.154334545135498,1.155001163482666,0
2026-03-18T06:00:00+00:00,1.155001163482666,1.1552680730819702,1.154334545135498,1.1546010971069336,0
2026-03-18T07:00:00+00:00,1.1544678211212158,1.1548677682876587,1.1527377367019653,1.1530035734176636,0
2026-03-18T08:00:00+00:00,1.1528706550598145,1.1536686420440674,1.1522064208984375,1.1535356044769287,0
2026-03-18T09:00:00+00:00,1.15340256690979,1.1542012691497803,1.1530035734176636,1.1542012691497803,0
2026-03-18T10:00:00+00:00,1.1542012691497803,1.1547343730926514,1.1538017988204956,1.154334545135498,0
2026-03-18T11:00:00+00:00,1.1544678211212158,1.1556684970855713,1.1536686420440674,1.155001163482666,0
2026-03-18T12:00:00+00:00,1.1548677682876587,1.1551345586776733,1.1508804559707642,1.151145339012146,0
2026-03-18T13:00:00+00:00,1.151012897491455,1.1518083810806274,1.1496896743774414,1.1518083810806274,0
2026-03-18T14:00:00+00:00,1.1518083810806274,1.1528706550598145,1.1508804559707642,1.1520737409591675,0
2026-03-18T15:00:00+00:00,1.1524720191955566,1.1530035734176636,1.151543140411377,1.151543140411377,0
2026-03-18T16:00:00+00:00,1.1516757011413574,1.1524720191955566,1.151012897491455,1.151410460472107,0
2026-03-18T17:00:00+00:00,1.151543140411377,1.1519410610198975,1.1506155729293823,1.1519410610198975,0
2026-03-18T18:00:00+00:00,1.1527377367019653,1.1527377367019653,1.1482374668121338,1.1482374668121338,0
2026-03-18T19:00:00+00:00,1.1481056213378906,1.1485011577606201,1.147315263748169,1.147315263748169,0
2026-03-18T20:00:00+00:00,1.1471836566925049,1.147315263748169,1.1454753875732422,1.1454753875732422,0
2026-03-18T21:00:00+00:00,1.145213007926941,1.1475785970687866,1.145213007926941,1.1470520496368408,0
2026-03-18T22:00:00+00:00,1.1466574668884277,1.1467890739440918,1.1454753875732422,1.1460003852844238,0
2026-03-18T23:00:00+00:00,1.1461317539215088,1.1469204425811768,1.1461317539215088,1.1466574668884277,0
2026-03-19T00:00:00+00:00,1.1466574668884277,1.1478420495986938,1.1466574668884277,1.1478420495986938,0
2026-03-19T01:00:00+00:00,1.1478420495986938,1.1486331224441528,1.1478420495986938,1.1479737758636475,0
2026-03-19T02:00:00+00:00,1.1478420495986938,1.1492931842803955,1.1475785970687866,1.1486331224441528,0
2026-03-19T03:00:00+00:00,1.1486331224441528,1.1486331224441528,1.1478420495986938,1.1478420495986938,0
2026-03-19T04:00:00+00:00,1.1477103233337402,1.1478420495986938,1.1470520496368408,1.1471836566925049,0
2026-03-19T05:00:00+00:00,1.147315263748169,1.147446870803833,1.1467890739440918,1.1469204425811768,0
